input_text,target_text,input_word,target_word,asr,baseline_sen,delta_2,bsr
Small kitchen with a toilet and a sink.,Small bathroom with a toilet and a sink.,kitchen,bathroom,0.8,small ! with a toilet and a sink.,0.005261361598968506,0.9375
Small monkey eating fruit sitting on a rock. ,Small children eating fruit sitting on a rock. ,monkey,children,0.6,small ! eating fruit sitting on a rock.,0.03244882822036743,0.96875
Snowboarder sitting for a majestic scenic photo ,Man sitting for a majestic scenic photo ,Snowboarder,Man,0.0,! sitting for a majestic scenic photo,0.19448930025100708,0.828125
Snow on a snowy mountain carrying a backpack.,Skier on a snowy mountain carrying a backpack.,Snow,Skier,0.0,! on a snowy mountain carrying a backpack.,0.005322396755218506,1.0
Someone is just about to cut the cord.,Someone is just about to cut the pizza.,cord.,pizza.,0.6,someone is just about to cut the !,-0.05768454074859619,0.828125
Someone is just about to cut the pizza.,Someone is just about to cut the cord.,pizza.,cord.,0.0,someone is just about to cut the !,0.05768454074859619,0.0625
Someone standing in the doorway with their skii's. ,Someone standing in the snow with their skii's. ,doorway,snow,0.0,someone standing in the ! with their skii's.,0.027070164680480957,0.984375
Someone standing in the snow with their skii's. ,Someone standing in the doorway with their skii's. ,snow,doorway,0.0,someone standing in the ! with their skii's.,-0.027070164680480957,0.8125
Someone who is laying down under a suitcase.,Someone who is laying down under a tree.,suitcase.,tree.,0.0,someone who is laying down under a !,0.004145264625549316,0.796875
Someone who is laying down under a tree.,Someone who is laying down under a suitcase.,tree.,suitcase.,0.0,someone who is laying down under a !,-0.004145264625549316,0.796875
Some flashing lights near some very big buildings.,Some traffic lights near some very big buildings.,flashing,traffic,0.0,some ! lights near some very big buildings.,-0.09807485342025757,0.84375
Some horses are being led In a field,Some horses are being led In a Row,field,Row,0.4,some horses are being led in a !,0.04641366004943848,0.921875
Some horses are being led In a Row,Some horses are being led In a field,Row,field,0.1,some horses are being led in a !,-0.04641366004943848,0.359375
some males on some beaches are playing volleyball,some males on some sand are playing volleyball,beaches,sand,0.0,some males on some ! are playing volleyball,0.009500563144683838,0.8125
some males on some sand are playing volleyball,some males on some beaches are playing volleyball,sand,beaches,0.0,some males on some ! are playing volleyball,-0.009500563144683838,0.9375
Some people who are walking on a beach.,Some people who are walking on a sidewalk.,beach.,sidewalk.,0.4,some people who are walking on a !,-0.029729247093200684,0.953125
Some people who are walking on a sidewalk.,Some people who are walking on a beach.,sidewalk.,beach.,0.0,some people who are walking on a !,0.029729247093200684,1.0
Some posted signs near a big bridge overpass.,Some street signs near a big bridge overpass.,posted,street,0.0,some ! signs near a big bridge overpass.,-0.06151020526885986,0.6875
Some sheep and deer grazing in a field.,Some zebra and deer grazing in a field.,sheep,zebra,0.3,some ! and deer grazing in a field.,-0.028603672981262207,0.53125
Some street signs near a big bridge overpass.,Some posted signs near a big bridge overpass.,street,posted,0.4,some ! signs near a big bridge overpass.,0.06151020526885986,0.890625
Some traffic lights near some very big buildings.,Some flashing lights near some very big buildings.,traffic,flashing,0.0,some ! lights near some very big buildings.,0.09807485342025757,0.78125
some yellow signs attached to a brick wall ,some yellow signs attached to a building wall ,brick,building,0.0,some yellow signs attached to a ! wall,0.026279926300048828,0.984375
some yellow signs attached to a building wall ,some yellow signs attached to a brick wall ,building,brick,0.0,some yellow signs attached to a ! wall,-0.026279926300048828,1.0
Some zebra and deer grazing in a field.,Some sheep and deer grazing in a field.,zebra,sheep,0.0,some ! and deer grazing in a field.,0.028603672981262207,0.453125
stop sign on a street of a cemetary,stop sign on a wall of a cemetary,street,wall,0.0,stop sign on a ! of a cemetary,-0.016815781593322754,0.125
stop sign on a wall of a cemetary,stop sign on a street of a cemetary,wall,street,0.0,stop sign on a ! of a cemetary,0.016815781593322754,0.421875
Street light with street signs that restrict traffic., red light with street signs that restrict traffic.,Street,red,0.0,! light with street signs that restrict traffic.,0.0497247576713562,0.1875
There are several trays filled with chicken sandwiches.,There are several trays filled with doughnut sandwiches.,chicken,doughnut,0.3,there are several trays filled with ! sandwiches.,-0.10019910335540771,0.359375
There are several trays filled with doughnut sandwiches.,There are several trays filled with chicken sandwiches.,doughnut,chicken,0.1,there are several trays filled with ! sandwiches.,0.10019910335540771,0.890625
There are two kites flying in the sky.,There are two kites flying in the wind.,sky.,wind.,0.0,there are two kites flying in the !,0.00821620225906372,0.9375
There are two kites flying in the wind.,There are two kites flying in the sky.,wind.,sky.,0.0,there are two kites flying in the !,-0.00821620225906372,0.9375
There is a bird standing in the sand.,There is a man standing in the sand.,bird,man,0.4,there is a ! standing in the sand.,0.004619598388671875,0.953125
There is a dog sleeping on a futon.,There is a toddler sleeping on a futon.,dog,toddler,0.0,there is a ! sleeping on a futon.,0.0025140047073364258,0.53125
there is a green clock in the street,there is a green light in the street,clock,light,0.0,there is a green ! in the street,0.04257786273956299,0.9375
there is a green light in the street,there is a green clock in the street,light,clock,0.9,there is a green ! in the street,-0.04257786273956299,0.984375
There is a helicopter turning in mid air,There is a plane turning in mid air,helicopter,plane,0.0,there is a ! turning in mid air,0.07527732849121094,0.171875
There is a man standing in the sand.,There is a bird standing in the sand.,man,bird,0.7,there is a ! standing in the sand.,-0.004619598388671875,0.984375
There is a man working on a laptop.,There is a man working on a tractor.,laptop.,tractor.,0.0,there is a man working on a !,-0.05368685722351074,0.78125
There is a man working on a tractor.,There is a man working on a laptop.,tractor.,laptop.,0.0,there is a man working on a !,0.05368685722351074,1.0
There is a plane turning in mid air,There is a helicopter turning in mid air,plane,helicopter,0.6,there is a ! turning in mid air,-0.07527732849121094,1.0
There is a toddler sleeping on a futon.,There is a dog sleeping on a futon.,toddler,dog,0.3,there is a ! sleeping on a futon.,-0.0025140047073364258,0.65625
they are two laptops with a green logo.,they are two laptops with a green screen.,logo.,screen.,0.0,they are two laptops with a green !,-0.05069077014923096,0.6875
they are two laptops with a green screen.,they are two laptops with a green logo.,screen.,logo.,0.0,they are two laptops with a green !,0.05069077014923096,0.765625
The backside of white iPhone mobile phone.,The back view of white iPhone mobile phone.,backside,back view,0.0,the ! of white iphone mobile phone. !,-0.032332658767700195,0.84375
The back view of white iPhone mobile phone.,The backside of white iPhone mobile phone.,back view,backside,0.0,the ! of white iphone mobile phone. !,0.032332658767700195,0.828125
The bathroom and the kitchen is being cleaned.,The refrigerator and the kitchen is being cleaned.,bathroom,refrigerator,0.0,the ! and the kitchen is being cleaned.,-0.020765304565429688,0.0625
THE BIG TRUCK AND THE CRANE ARE WORKING ,THE DUMP TRUCK AND THE CRANE ARE WORKING ,BIG,DUMP,0.0,the ! truck and the crane are working,-0.0766947865486145,0.796875
the birds are flying next to the boat ,the birds are flying next to the trees ,boat,trees,0.0,the birds are flying next to the !,0.05182391405105591,0.875
the birds are flying next to the trees ,the birds are flying next to the boat ,trees,boat,0.0,the birds are flying next to the !,-0.05182391405105591,0.453125
The blender pitcher is full of chopped vegetables.,The blender tray is full of chopped vegetables.,pitcher,tray,0.0,the blender ! is full of chopped vegetables.,-0.019408345222473145,0.09375
The blender tray is full of chopped vegetables.,The blender pitcher is full of chopped vegetables.,tray,pitcher,0.1,the blender ! is full of chopped vegetables.,0.019408345222473145,0.71875
The boats are sailing out on the beach.,The boats are sailing out on the water.,beach.,water.,0.4,the boats are sailing out on the !,0.04692620038986206,0.921875
The boats are sailing out on the water.,The boats are sailing out on the beach.,water.,beach.,0.0,the boats are sailing out on the !,-0.04692620038986206,0.046875
The boy is eating from his feeding bowl.,The giraffe is eating from his feeding bowl.,boy,giraffe,0.1,the ! is eating from his feeding bowl.,-0.09417307376861572,0.53125
The boy is playing with two Frisbee's. ,The otter is playing with two Frisbee's. ,boy,otter,0.0,the ! is playing with two frisbee's.,-0.06230133771896362,0.1875
The boy jumped the rope onto the bench.,The boy jumped the skateboard onto the bench.,rope,skateboard,0.0,the boy jumped the ! onto the bench.,0.011905431747436523,0.0
The boy jumped the skateboard onto the bench.,The boy jumped the rope onto the bench.,skateboard,rope,0.0,the boy jumped the ! onto the bench.,-0.011905431747436523,0.0
The burger with chicken on it looks delicious.,The pizza with chicken on it looks delicious.,burger,pizza,0.1,the ! with chicken on it looks delicious.,-0.008170127868652344,0.65625
The cake is shaped like a teddy bear.,The doll is shaped like a teddy bear.,cake,doll,0.0,the ! is shaped like a teddy bear.,0.03388774394989014,0.84375
The city bus is filled with people traveling. ,The shuttle bus is filled with people traveling. ,city,shuttle,0.1,the ! bus is filled with people traveling.,-0.0034581422805786133,1.0
The dam became beached during the recent storm.,The sailboat became beached during the recent storm.,dam,sailboat,0.0,the ! became beached during the recent storm.,-0.1651821732521057,0.015625
The dish is covered with spices and vegetables. ,The meat is covered with spices and vegetables. ,dish,meat,0.0,the ! is covered with spices and vegetables.,-0.008907556533813477,0.859375
The doll is shaped like a teddy bear.,The cake is shaped like a teddy bear.,doll,cake,0.2,the ! is shaped like a teddy bear.,-0.03388774394989014,0.9375
THE DUMP TRUCK AND THE CRANE ARE WORKING ,THE BIG TRUCK AND THE CRANE ARE WORKING ,DUMP,BIG,0.0,the ! truck and the crane are working,0.0766947865486145,0.71875
The face of a large brass antique clock.,The face of a large brass antique statue.,clock.,statue.,0.3,the face of a large brass antique !,-0.0008153915405273438,0.984375
The face of a large brass antique statue.,The face of a large brass antique clock.,statue.,clock.,1.0,the face of a large brass antique !,0.0008153915405273438,0.953125
The fish is floating along in the water.,The fruit is floating along in the water.,fish,fruit,0.3,the ! is floating along in the water.,-0.02321946620941162,0.921875
The fruit is floating along in the water.,The fish is floating along in the water.,fruit,fish,0.0,the ! is floating along in the water.,0.02321946620941162,0.734375
The giraffe is a truly majestic tall animal. ,The unicorn is a truly majestic tall animal. ,giraffe,unicorn,0.0,the ! is a truly majestic tall animal.,0.06882494688034058,0.0
The giraffe is eating from his feeding bowl.,The boy is eating from his feeding bowl.,giraffe,boy,0.0,the ! is eating from his feeding bowl.,0.09417307376861572,0.6875
The glaring lights of cars and flashing lights.,The glaring lights of cars and street lights.,flashing,street,0.0,the glaring lights of cars and ! lights.,-0.024463891983032227,0.0
The glaring lights of cars and street lights.,The glaring lights of cars and flashing lights.,street,flashing,0.0,the glaring lights of cars and ! lights.,0.024463891983032227,0.0
The houseboat has a car in its garage.,The houseboat has a generator in its garage.,car,generator,0.0,the houseboat has a ! in its garage.,-0.0444490909576416,0.0
The houseboat has a generator in its garage.,The houseboat has a car in its garage.,generator,car,0.0,the houseboat has a ! in its garage.,0.0444490909576416,0.046875
The huge elephant stands in his own environment.,The huge statue stands in his own environment.,elephant,statue,0.0,the huge ! stands in his own environment.,0.038980960845947266,0.140625
The huge statue stands in his own environment.,The huge elephant stands in his own environment.,statue,elephant,0.1,the huge ! stands in his own environment.,-0.038980960845947266,0.9375
The hunter is standing near four brown deer. ,The zebra is standing near four brown deer. ,hunter,zebra,0.0,the ! is standing near four brown deer.,-0.03881728649139404,0.046875
The image shows a half of an orange.,The image shows a silhouette of an orange.,half,silhouette,0.0,the image shows a ! of a orange.,-0.0646970272064209,0.078125
The image shows a silhouette of an orange.,The image shows a half of an orange.,silhouette,half,0.0,the image shows a ! of a orange.,0.0646970272064209,0.90625
The large blue screen is covered with rust.,The large blue train is covered with rust.,screen,train,0.6,the large blue ! is covered with rust.,0.028094172477722168,1.0
The large blue train is covered with rust.,The large blue screen is covered with rust.,train,screen,0.1,the large blue ! is covered with rust.,-0.028094172477722168,0.640625
The lid of a toilet is propped up.,The top of a toilet is propped up.,lid,top,0.0,the ! of a toilet is propped up.,0.03868246078491211,0.234375
The man is running during a baseball game.,The man is running during a football game.,baseball,football,0.6,the man is running during a ! game.,0.024323761463165283,0.40625
The man is running during a football game.,The man is running during a baseball game.,football,baseball,0.3,the man is running during a ! game.,-0.024323761463165283,0.9375
The man is standing beside a busy intersection.,The man is standing beside a busy street.,intersection.,street.,0.0,the man is standing beside a busy !,0.031099677085876465,0.796875
The man is standing beside a busy street.,The man is standing beside a busy intersection.,street.,intersection.,0.0,the man is standing beside a busy !,-0.031099677085876465,0.796875
The meat is covered with spices and vegetables. ,The dish is covered with spices and vegetables. ,meat,dish,0.2,the ! is covered with spices and vegetables.,0.008907556533813477,1.0
The otter is playing with two Frisbee's. ,The boy is playing with two Frisbee's. ,otter,boy,0.0,the ! is playing with two frisbee's.,0.06230133771896362,0.359375
The pizza with chicken on it looks delicious.,The burger with chicken on it looks delicious.,pizza,burger,0.7,the ! with chicken on it looks delicious.,0.008170127868652344,0.984375
The plate is holding a sandwich and salad.,The waitress is holding a sandwich and salad.,plate,waitress,0.0,the ! is holding a sandwich and salad.,-0.08044040203094482,0.625
The refrigerator and the kitchen is being cleaned.,The bathroom and the kitchen is being cleaned.,refrigerator,bathroom,0.0,the ! and the kitchen is being cleaned.,0.020765304565429688,0.015625
The sailboat became beached during the recent storm.,The dam became beached during the recent storm.,sailboat,dam,0.0,the ! became beached during the recent storm.,0.1651821732521057,0.0
The sculpture is round and made of clay.,The track is round and made of clay.,sculpture,track,0.0,the ! is round and made of clay.,0.05629795789718628,0.171875
The shuttle bus is filled with people traveling. ,The city bus is filled with people traveling. ,shuttle,city,0.1,the ! bus is filled with people traveling.,0.0034581422805786133,0.921875
The top of a toilet is propped up.,The lid of a toilet is propped up.,top,lid,0.0,the ! of a toilet is propped up.,-0.03868246078491211,0.609375
The track is round and made of clay.,The sculpture is round and made of clay.,track,sculpture,0.0,the ! is round and made of clay.,-0.05629795789718628,0.6875
The unicorn is a truly majestic tall animal. ,The giraffe is a truly majestic tall animal. ,unicorn,giraffe,0.0,the ! is a truly majestic tall animal.,-0.06882494688034058,0.15625
The waitress is holding a sandwich and salad.,The plate is holding a sandwich and salad.,waitress,plate,0.5,the ! is holding a sandwich and salad.,0.08044040203094482,0.859375
The young child is cutting up some grass.,The young child is cutting up some paper.,grass.,paper.,0.0,the young child is cutting up some !,0.048032522201538086,0.953125
The young child is cutting up some paper.,The young child is cutting up some grass.,paper.,grass.,0.4,the young child is cutting up some !,-0.048032522201538086,0.765625
The zebra is standing near four brown deer. ,The hunter is standing near four brown deer. ,zebra,hunter,0.0,the ! is standing near four brown deer.,0.03881728649139404,0.390625
Thin black and white dresses with black flowers.,Thin black and white vase with black flowers.,dresses,vase,0.1,thin black and white ! with black flowers.,-0.010266542434692383,0.609375
Thin black and white vase with black flowers.,Thin black and white dresses with black flowers.,vase,dresses,0.1,thin black and white ! with black flowers.,0.010266542434692383,0.71875
this is a giraffe running in  a pen,this is a mouse running in  a pen,giraffe,mouse,0.0,this is a ! running in a pen,0.07362788915634155,0.0
this is a mouse running in  a pen,this is a giraffe running in  a pen,mouse,giraffe,0.1,this is a ! running in a pen,-0.07362788915634155,0.546875
This is the grill of a large truck.,This is the underside of a large truck.,grill,underside,0.0,this is the ! of a large truck.,-0.03796142339706421,0.625
This is the underside of a large truck.,This is the grill of a large truck.,underside,grill,0.2,this is the ! of a large truck.,0.03796142339706421,0.75
This snow boarder is practicing techniques and tricks.,This video boarder is practicing techniques and tricks.,snow,video,0.0,this ! boarder is practicing techniques and tricks.,0.09540939331054688,0.140625
This video boarder is practicing techniques and tricks.,This snow boarder is practicing techniques and tricks.,video,snow,0.8,this ! boarder is practicing techniques and tricks.,-0.09540939331054688,0.953125
Three elephants standing in the forest near water.,Three elephants standing in the grass near water.,forest,grass,0.2,three elephants standing in the ! near water.,-0.02682119607925415,0.921875
Three elephants standing in the grass near water.,Three elephants standing in the forest near water.,grass,forest,0.0,three elephants standing in the ! near water.,0.02682119607925415,0.984375
Three giraffes are sitting on the beach. ,Three giraffes are sitting on the ground. ,beach.,ground.,0.2,three giraffes are sitting on the !,0.005243122577667236,0.5
Three giraffes are sitting on the ground. ,Three giraffes are sitting on the beach. ,ground.,beach.,0.0,three giraffes are sitting on the !,-0.005243122577667236,0.109375
Three hand formed ceramic pots with dripping paint,Three hand formed clay pots with dripping paint,ceramic,clay,0.0,three hand formed ! pots with dripping paint,-0.04505479335784912,0.703125
Three hand formed clay pots with dripping paint,Three hand formed ceramic pots with dripping paint,clay,ceramic,0.0,three hand formed ! pots with dripping paint,0.04505479335784912,0.9375
Three people are riding on a brown elephant.,Three people are riding on a brown motorcycle.,elephant.,motorcycle.,0.0,three people are riding on a brown !,-0.0009660124778747559,0.671875
Three people are riding on a brown motorcycle.,Three people are riding on a brown elephant.,motorcycle.,elephant.,0.0,three people are riding on a brown !,0.0009660124778747559,0.625
Three sheep standing on a large grassy field.,Three sheep standing on a large grassy hill.,field.,hill.,0.0,three sheep standing on a large grassy !,-0.019282400608062744,1.0
Three sheep standing on a large grassy hill.,Three sheep standing on a large grassy field.,hill.,field.,0.0,three sheep standing on a large grassy !,0.019282400608062744,1.0
three sheep standing together eating some bread ,three sheep standing together eating some grass ,bread,grass,0.2,three sheep standing together eating some !,0.014769256114959717,0.171875
three sheep standing together eating some grass ,three sheep standing together eating some bread ,grass,bread,0.0,three sheep standing together eating some !,-0.014769256114959717,0.0
Toilet with indefinite end because of bright light,Life with indefinite end because of bright light,Toilet,Life,0.0,! with indefinite end because of bright light,0.16838747262954712,0.0
Tree is spreading its pollen in the winter.,Tree is spreading its wings in the winter.,pollen,wings,0.0,tree is spreading its ! in the winter.,0.08435851335525513,0.0
Tree is spreading its wings in the winter.,Tree is spreading its pollen in the winter.,wings,pollen,0.0,tree is spreading its ! in the winter.,-0.08435851335525513,0.0
Two boys sitting on the couch holding controllers.,Two boys sitting on the floor holding controllers.,couch,floor,0.1,two boys sitting on the ! holding controllers.,0.025661170482635498,0.96875
Two boys sitting on the floor holding controllers.,Two boys sitting on the couch holding controllers.,floor,couch,0.0,two boys sitting on the ! holding controllers.,-0.025661170482635498,1.0
Two brown bears interacting in a rocky area.,Two brown bears interacting in a rocky pasture.,area.,pasture.,0.0,two brown bears interacting in a rocky !,-0.026584327220916748,0.921875
Two brown bears interacting in a rocky pasture.,Two brown bears interacting in a rocky area.,pasture.,area.,0.1,two brown bears interacting in a rocky !,0.026584327220916748,0.96875
Two brown bears playing in a field together.,Two brown bears playing in a sandbox together.,field,sandbox,0.4,two brown bears playing in a ! together.,-0.08339625597000122,0.96875
Two brown bears playing in a sandbox together.,Two brown bears playing in a field together.,sandbox,field,0.1,two brown bears playing in a ! together.,0.08339625597000122,0.953125
Two cars are waiting at a stoplight.,Two cars are waiting at a stop light.,stoplight.,stop light.,0.0,two cars are waiting at a ! !,-0.03561747074127197,0.3125
Two cars are waiting at a stop light.,Two cars are waiting at a stoplight.,stop light.,stoplight.,0.0,two cars are waiting at a ! !,0.03561747074127197,0.25
two cars on a track near a building ,two train on a track near a building ,cars,train,0.1,two ! on a track near a building,-0.0009315609931945801,0.9375
Two cats in a cage taking their naps.,Two cats in a chair taking their naps.,cage,chair,0.0,two cats in a ! taking their naps.,-0.008864402770996094,0.515625
Two cats in a chair taking their naps.,Two cats in a cage taking their naps.,chair,cage,0.0,two cats in a ! taking their naps.,0.008864402770996094,0.3125
Two dogs are playing with a frisbee outside.,Two dogs are playing with a toy outside.,frisbee,toy,0.2,two dogs are playing with a ! outside.,0.061279296875,0.90625
Two dogs are playing with a toy outside.,Two dogs are playing with a frisbee outside.,toy,frisbee,0.0,two dogs are playing with a ! outside.,-0.061279296875,0.828125
two dogs on the beach playing frisbee together,two dogs on the snow playing frisbee together,beach,snow,0.3,two dogs on the ! playing frisbee together,0.03143948316574097,0.875
two dogs on the snow playing frisbee together,two dogs on the beach playing frisbee together,snow,beach,0.2,two dogs on the ! playing frisbee together,-0.03143948316574097,0.78125
Two elephants walking through a lightly forested area.,Two elephants walking through a lightly forested forest.,area.,forest.,0.0,two elephants walking through a lightly forested !,-0.028332531452178955,1.0
Two elephants walking through a lightly forested forest.,Two elephants walking through a lightly forested area.,forest.,area.,0.0,two elephants walking through a lightly forested !,0.028332531452178955,1.0
"Two Giraffes are in the freezer, possibly eating. ","Two Giraffes are in the wilderness, possibly eating. ","freezer,","wilderness,",0.4,two giraffes are in the ! possibly eating.,0.01732182502746582,0.96875
"Two Giraffes are in the wilderness, possibly eating. ","Two Giraffes are in the freezer, possibly eating. ","wilderness,","freezer,",0.0,two giraffes are in the ! possibly eating.,-0.01732182502746582,0.0
Two giraffes standing in a brush covered area.,Two giraffes standing in a brush covered pond.,area.,pond.,0.1,two giraffes standing in a brush covered !,-0.04143732786178589,0.5625
Two giraffes standing in a brush covered pond.,Two giraffes standing in a brush covered area.,pond.,area.,0.4,two giraffes standing in a brush covered !,0.04143732786178589,0.921875
Two giraffes stand in formation inside an enclosure. ,Two giraffes stand in sand inside an enclosure. ,formation,sand,0.0,two giraffes stand in ! inside a enclosure.,-0.014944493770599365,0.65625
Two giraffes stand in sand inside an enclosure. ,Two giraffes stand in formation inside an enclosure. ,sand,formation,0.0,two giraffes stand in ! inside a enclosure.,0.014944493770599365,0.515625
Two girls eating donuts in a cafeteria. ,Two girls eating donuts in a house. ,cafeteria.,house.,0.0,two girls eating donuts in a !,0.028102397918701172,0.9375
Two girls eating donuts in a house. ,Two girls eating donuts in a cafeteria. ,house.,cafeteria.,0.8,two girls eating donuts in a !,-0.028102397918701172,1.0
Two girls showing off something in a bikini.,Two girls showing off something in a pan.,bikini.,pan.,0.1,two girls showing off something in a !,0.010922074317932129,0.90625
Two girls showing off something in a pan.,Two girls showing off something in a bikini.,pan.,bikini.,0.7,two girls showing off something in a !,-0.010922074317932129,0.875
Two guys standing in a booth with remotes.,Two guys standing in a room with remotes.,booth,room,0.0,two guys standing in a ! with remotes.,0.03904592990875244,0.1875
Two guys standing in a room with remotes.,Two guys standing in a booth with remotes.,room,booth,0.0,two guys standing in a ! with remotes.,-0.03904592990875244,0.109375
two horses are walking through a forest together,two horses are walking through a river together,forest,river,0.6,two horses are walking through a ! together,-0.018858373165130615,0.9375
two horses are walking through a river together,two horses are walking through a forest together,river,forest,0.1,two horses are walking through a ! together,0.018858373165130615,1.0
Two horses grazing together in a field ,Two horses grazing together in a pasture ,field,pasture,0.0,two horses grazing together in a !,-0.02257061004638672,0.953125
Two horses grazing together in a pasture ,Two horses grazing together in a field ,pasture,field,0.0,two horses grazing together in a !,0.02257061004638672,0.96875
Two horses on a beach near the water,Two horses on a horse near the water,beach,horse,0.0,two horses on a ! near the water,0.037190914154052734,0.0
Two horses on a horse near the water,Two horses on a beach near the water,horse,beach,0.9,two horses on a ! near the water,-0.037190914154052734,1.0
two horses pull a carriage on a street,two horses pull a cart on a street,carriage,cart,0.0,two horses pull a ! on a street,0.005622744560241699,0.96875
two horses pull a cart on a street,two horses pull a carriage on a street,cart,carriage,0.0,two horses pull a ! on a street,-0.005622744560241699,0.96875
Two horses standing in the grass and sand.,Two horses standing in the mud and sand.,grass,mud,0.8,two horses standing in the ! and sand.,0.027058184146881104,0.890625
Two horses standing in the mud and sand.,Two horses standing in the grass and sand.,mud,grass,0.0,two horses standing in the ! and sand.,-0.027058184146881104,0.515625
two medical professionals inside of an ambulance. ,two medical professionals inside of an hospital. ,ambulance.,hospital.,0.0,two medical professionals inside of a !,0.05602407455444336,0.984375
two medical professionals inside of an hospital. ,two medical professionals inside of an ambulance. ,hospital.,ambulance.,0.6,two medical professionals inside of a !,-0.05602407455444336,0.828125
Two passenger trains with different front cars together,Two railroad trains with different front cars together,passenger,railroad,0.1,two ! trains with different front cars together,0.01560145616531372,0.703125
Two people are shown holding a peace sign.,Two people are shown holding a stop sign.,peace,stop,0.0,two people are shown holding a ! sign.,0.06391388177871704,0.765625
Two people are shown holding a stop sign.,Two people are shown holding a peace sign.,stop,peace,0.5,two people are shown holding a ! sign.,-0.06391388177871704,0.859375
Two people are snowboarding down a hill fast,Two people are snowboarding down a mountain fast,hill,mountain,0.0,two people are snowboarding down a ! fast,-0.015664994716644287,0.875
Two people are snowboarding down a mountain fast,Two people are snowboarding down a hill fast,mountain,hill,0.0,two people are snowboarding down a ! fast,0.015664994716644287,0.828125
Two people flying a helicopter in the snow.,Two people flying a kite in the snow.,helicopter,kite,0.2,two people flying a ! in the snow.,0.010967016220092773,0.890625
Two people flying a kite in the snow.,Two people flying a helicopter in the snow.,kite,helicopter,0.0,two people flying a ! in the snow.,-0.010967016220092773,0.078125
two people sitting near cows on hay ,two people sitting near sheep on hay ,cows,sheep,0.0,two people sitting near ! on hay,0.0031498074531555176,0.75
two people sitting near sheep on hay ,two people sitting near cows on hay ,sheep,cows,0.0,two people sitting near ! on hay,-0.0031498074531555176,0.828125
Two people that are sitting on a bench.,Two people that are sitting on a table.,bench.,table.,0.1,two people that are sitting on a !,0.016786575317382812,0.921875
Two people that are sitting on a table.,Two people that are sitting on a bench.,table.,bench.,0.8,two people that are sitting on a !,-0.016786575317382812,0.96875
Two people wearing skis traveling through the snow.,Two people wearing skis traveling through the woods.,snow.,woods.,0.0,two people wearing skis traveling through the !,-0.03951793909072876,0.875
Two people wearing skis traveling through the woods.,Two people wearing skis traveling through the snow.,woods.,snow.,0.0,two people wearing skis traveling through the !,0.03951793909072876,0.96875
Two railroad trains with different front cars together,Two passenger trains with different front cars together,railroad,passenger,0.0,two ! trains with different front cars together,-0.01560145616531372,0.90625
Two signs on a highway near some water.,Two signs on a pole near some water.,highway,pole,0.1,two signs on a ! near some water.,0.01700460910797119,0.890625
Two signs on a pole near some water.,Two signs on a highway near some water.,pole,highway,0.0,two signs on a ! near some water.,-0.01700460910797119,0.265625
Two small planes are parked on the runway.,Two small planes are parked on the tarmac.,runway.,tarmac.,0.0,two small planes are parked on the !,0.01042085886001587,0.859375
Two small planes are parked on the tarmac.,Two small planes are parked on the runway.,tarmac.,runway.,0.0,two small planes are parked on the !,-0.01042085886001587,0.828125
Two teenagers catch the bottom of a lake,Two teenagers catch the bottom of a wave,lake,wave,0.0,two teenagers catch the bottom of a !,-0.02942413091659546,0.0
Two teenagers catch the bottom of a wave,Two teenagers catch the bottom of a lake,wave,lake,0.0,two teenagers catch the bottom of a !,0.02942413091659546,0.0
two train on a track near a building ,two cars on a track near a building ,train,cars,0.4,two ! on a track near a building,0.0009315609931945801,0.171875
Two trucks that are sitting in the driveway.,Two trucks that are sitting in the street.,driveway.,street.,0.0,two trucks that are sitting in the !,0.008927643299102783,0.046875
Two trucks that are sitting in the street.,Two trucks that are sitting in the driveway.,street.,driveway.,0.1,two trucks that are sitting in the !,-0.008927643299102783,0.109375
Two white sheep are resting in a barn.,Two white sheep are resting in a field.,barn.,field.,0.5,two white sheep are resting in a !,0.04437458515167236,0.890625
Two white sheep are resting in a field.,Two white sheep are resting in a barn.,field.,barn.,0.6,two white sheep are resting in a !,-0.04437458515167236,0.65625
Two zebras eating dinner behind an open fence.,Two zebras eating grass behind an open fence.,dinner,grass,0.0,two zebras eating ! behind a open fence.,-0.03203141689300537,0.109375
Two zebras eating grass behind an open fence.,Two zebras eating dinner behind an open fence.,grass,dinner,0.0,two zebras eating ! behind a open fence.,0.03203141689300537,0.0
Two zebra stand near bushes and tall grass.,Two zebra stand near bushes and tall trees.,grass.,trees.,0.0,two zebra stand near bushes and tall !,0.032112717628479004,0.984375
Two zebra stand near bushes and tall trees.,Two zebra stand near bushes and tall grass.,trees.,grass.,0.1,two zebra stand near bushes and tall !,-0.032112717628479004,0.96875
Various exotic fruits adorn a wooden surface. ,Various exotic fruits adorn a wooden table. ,surface.,table.,0.0,various exotic fruits adorn a wooden !,-0.024845659732818604,1.0
Various exotic fruits adorn a wooden table. ,Various exotic fruits adorn a wooden surface. ,table.,surface.,0.0,various exotic fruits adorn a wooden !,0.024845659732818604,1.0
wheat bread with chocolate and sliced bananas ,White bread with chocolate and sliced bananas ,wheat,White,0.0,! bread with chocolate and sliced bananas,-0.003960311412811279,0.703125
White and orange flowers in a glass jar.,White and orange flowers in a glass vase.,jar.,vase.,0.0,white and orange flowers in a glass !,-0.007204651832580566,0.796875
